le_gender,le_color1,le_color2,le_breed1,le_breed2,le_intake_type,le_intake_condition,le_intake_sex,le_outcome_type,le_outcome_sex,le_outcome_d_m,le_intake_d_m,Outcome_Age_Month,Duration_Day
1,12,33,9,106,3,5,0,0,0,3,2,3,5.254166666666666
0,34,30,98,50,3,5,0,7,0,3,2,61,4.027083333333334
0,33,36,24,78,3,5,0,0,2,3,2,13,11.211111111111109
0,6,33,275,106,3,5,0,0,2,3,2,49,12.2125
1,32,36,218,106,3,5,0,0,1,3,2,2,27.125
0,34,1,277,106,3,5,0,0,2,0,2,3,55.13680555555555
1,2,33,369,48,2,5,0,0,1,11,3,17,266.8541666666667
1,34,1,369,48,2,5,0,0,1,3,3,32,6.030555555555557
1,32,10,217,78,3,5,1,0,1,3,2,25,10.081944444444442
0,33,36,106,166,3,5,0,0,2,0,2,26,59.88472222222222
0,34,10,218,106,3,5,0,7,0,3,2,61,4.932638888888889
0,10,36,99,106,1,5,2,0,2,3,2,25,17.916666666666668
0,2,33,275,106,1,5,2,7,2,3,2,11,12.719444444444445
0,12,33,294,166,2,3,2,5,2,3,2,43,3.543055555555556
0,34,36,218,106,2,5,0,6,0,3,2,61,5.445138888888889
1,12,1,174,106,3,5,0,6,0,3,2,13,11.034027777777776
0,34,36,350,106,1,5,0,0,2,0,2,32,53.25
1,13,33,275,106,3,5,0,5,0,3,2,7,1.1208333333333331
0,2,33,65,106,3,5,0,0,2,0,2,14,35.9
0,34,1,229,106,1,5,2,0,2,0,0,62,0.7666666666666667
0,34,1,229,106,3,5,0,0,2,3,2,61,4.111111111111111
1,34,36,218,106,1,5,0,0,1,3,2,9,8.022222222222222
1,12,33,124,48,3,5,0,0,1,3,2,49,8.00763888888889
0,18,30,107,106,3,5,0,0,2,3,2,96,29.04166666666667
0,33,36,291,106,2,5,0,5,0,3,3,36,1.1569444444444446
1,33,36,95,106,3,5,0,0,1,0,3,13,46.088194444444454
1,33,36,107,106,3,5,0,0,1,3,3,10,7.248611111111112
1,12,33,287,106,3,5,0,7,0,3,3,24,3.535416666666667
1,18,33,315,166,3,5,0,0,1,3,3,24,7.245833333333334
1,18,33,315,166,1,5,1,7,1,3,3,24,3.908333333333333
0,2,10,135,166,3,5,0,5,0,3,3,40,1.134027777777778
1,6,30,135,166,3,5,0,5,0,3,3,40,1.134027777777778
0,2,30,174,106,3,5,0,0,2,3,3,12,10.15
0,33,36,309,78,3,5,0,0,2,3,3,6,9.204166666666667
1,34,30,16,166,3,5,0,5,0,3,3,120,1.1354166666666667
1,2,33,336,106,3,5,0,0,1,3,3,6,7.167361111111112
0,2,36,275,106,3,5,0,0,2,3,3,12,16.22013888888889
0,2,33,274,97,3,5,0,0,2,3,3,12,17.113888888888887
1,18,33,218,106,2,5,1,5,1,3,3,25,10.021527777777775
1,14,33,99,106,3,5,0,0,1,3,3,5,11.107638888888891
0,2,33,186,106,2,5,0,5,0,3,3,60,3.0152777777777784
0,34,1,169,166,3,5,0,0,0,3,3,24,4.072222222222221
1,2,30,297,106,3,5,0,0,1,3,3,12,22.146527777777774
1,34,10,209,106,3,5,0,0,1,6,3,38,124.67847222222224
1,34,36,239,106,3,5,1,5,1,3,3,24,1.0868055555555556
1,32,33,217,120,3,5,0,5,0,3,3,24,0.9305555555555556
1,2,33,9,106,3,5,1,5,1,3,3,24,0.9208333333333332
0,19,36,373,106,1,5,0,7,0,0,0,37,0.12777777777777774
0,2,33,332,106,3,5,0,7,0,3,3,24,1.2875
0,12,36,174,106,3,5,0,0,2,4,3,14,71.25763888888889
1,26,36,218,106,3,5,0,0,1,3,3,12,9.254166666666666
1,12,36,174,106,3,5,0,0,1,0,3,2,33.290972222222216
0,12,36,174,106,3,5,0,0,2,3,3,3,6.190972222222222
0,12,36,174,106,3,3,2,7,2,0,0,4,0.24305555555555555
0,12,36,174,106,3,9,0,0,2,3,3,3,4.2652777777777775
0,12,1,174,106,3,5,2,0,2,6,6,7,4.096527777777778
0,12,1,174,106,1,5,2,0,2,7,7,8,7.158333333333332
0,12,1,174,106,3,5,0,0,2,3,3,3,4.202083333333333
1,32,33,314,106,3,5,0,5,0,3,3,24,1.23125
1,13,36,275,106,2,5,0,5,0,3,3,24,7.020833333333332
1,14,33,99,106,3,5,0,7,0,3,3,7,9.075694444444443
0,6,36,102,166,3,5,0,0,2,0,3,7,57.15277777777778
1,34,36,188,106,3,5,0,7,0,3,3,8,3.9305555555555554
1,19,36,238,98,3,5,1,0,1,3,3,120,4.110416666666667
1,34,30,217,34,3,5,0,7,1,4,3,26,83.92569444444446
0,34,36,350,106,3,5,0,5,0,3,3,36,1.8729166666666663
1,18,33,28,166,3,5,1,5,1,3,3,39,0.04305555555555556
1,2,33,275,106,3,5,0,0,1,3,3,49,17.09027777777778
0,2,33,275,106,3,5,2,0,2,3,3,24,14.089583333333335
1,32,33,218,106,3,5,0,0,1,3,3,2,6.022222222222222
1,32,33,218,106,1,5,1,0,1,3,3,2,0.09375
0,19,36,182,106,3,5,2,5,2,3,3,48,0.04236111111111111
0,33,30,36,166,3,5,0,7,0,3,3,10,4.554166666666666
0,34,1,249,48,3,3,0,5,0,3,3,10,3.48125
1,34,1,275,106,3,3,0,0,1,3,3,24,24.606944444444448
1,12,33,71,120,3,3,1,7,1,3,3,24,10.413194444444443
1,32,33,72,106,3,5,1,0,1,7,3,53,174.21319444444444
0,34,20,8,166,2,0,2,5,2,3,3,192,7.2965277777777775
0,12,33,211,106,3,5,0,7,0,3,3,24,3.033333333333333
1,20,33,275,106,3,5,0,5,0,3,3,12,0.17777777777777778
1,12,33,344,106,3,5,0,7,0,3,3,24,2.1826388888888895
1,12,33,344,106,3,5,0,7,0,3,3,24,2.1826388888888895
0,33,36,211,106,3,5,0,7,0,3,3,24,3.0340277777777778
0,32,36,247,106,3,5,2,7,2,3,3,24,2.183333333333333
0,34,1,316,106,3,5,0,0,2,3,3,36,7.163888888888889
1,19,36,182,106,3,5,0,7,0,3,3,3,1.8402777777777777
1,34,1,64,83,3,5,0,0,0,3,3,12,25.904166666666665
1,12,33,25,106,3,5,0,0,1,3,3,3,10.193055555555556
0,12,33,65,106,3,5,0,0,2,3,3,4,8.143055555555557
0,26,33,69,106,3,5,2,5,2,3,3,36,0.02013888888888889
1,8,33,29,106,3,5,0,0,1,3,3,3,17.903472222222227
0,13,17,174,106,1,5,2,0,2,1,1,12,18.11875
0,13,17,174,106,1,5,0,0,0,3,3,2,1.0784722222222225
0,13,17,174,106,1,5,0,0,2,3,3,2,5.196527777777779
0,12,1,173,166,1,5,2,0,2,3,3,85,6.086111111111111
1,2,33,111,106,3,5,0,0,1,3,3,6,11.211111111111109
0,3,36,174,106,1,5,0,0,2,5,3,5,105.12430555555555
1,2,10,174,106,1,5,0,0,0,3,3,2,0.9576388888888888
0,2,10,174,106,1,5,0,0,2,0,3,3,33.15
1,32,1,55,106,1,5,0,0,1,0,3,3,47.20694444444445
1,26,1,174,106,1,5,0,0,0,3,3,2,1.134027777777778
1,32,1,174,106,1,5,0,0,1,6,3,6,131.17361111111111
1,18,33,218,106,3,5,0,0,1,3,3,7,13.041666666666664
1,2,33,74,106,1,5,0,0,1,3,3,12,5.051388888888889
0,2,30,237,106,1,5,0,7,0,3,3,12,18.881944444444443
1,12,36,217,33,2,5,0,5,1,3,3,24,9.009027777777778
1,13,33,275,106,3,5,0,0,1,0,3,25,53.98819444444445
0,2,10,174,106,3,5,0,7,0,3,3,24,7.768055555555557
1,31,30,372,166,3,5,0,5,0,3,3,12,0.7284722222222222
1,33,36,49,83,1,5,1,7,1,3,3,6,8.751388888888886
0,32,36,107,106,3,5,0,0,2,3,3,60,4.7340277777777775
1,13,33,332,106,1,3,0,7,1,3,3,18,13.888888888888891
1,13,36,111,106,3,5,1,0,1,4,3,86,71.75208333333333
0,26,36,72,106,3,5,0,0,2,0,3,25,55.892361111111114
0,18,30,316,106,3,5,0,5,0,3,3,9,0.7243055555555555
0,34,1,225,106,3,5,0,7,0,3,3,3,0.18472222222222226
1,34,30,225,106,3,5,0,7,0,3,3,3,0.18472222222222226
1,22,36,241,106,2,5,1,5,1,3,3,24,7.3909722222222225
1,2,33,316,106,3,5,1,5,1,3,3,24,3.3743055555555554
1,20,1,315,166,3,5,0,5,0,3,3,24,1.2666666666666666
0,32,1,173,30,1,8,0,7,0,3,3,15,1.9958333333333331
1,2,10,174,106,1,7,0,0,1,3,3,36,9.996527777777779
1,10,32,289,106,1,5,0,0,1,4,3,38,71.16805555555554
1,12,1,44,106,2,5,1,5,1,3,3,48,6.020138888888888
0,2,32,107,106,1,5,0,0,0,3,3,4,0.20625
0,20,33,107,106,1,5,0,0,2,5,3,4,90.00902777777776
1,12,1,218,106,3,5,0,0,1,3,3,2,4.90625
0,2,1,218,106,3,5,2,5,2,3,3,48,0.13958333333333334
1,2,10,125,106,3,5,0,0,1,3,3,10,6.028472222222222
1,2,10,25,106,2,5,0,5,0,3,3,36,11.840972222222224
1,33,33,107,106,1,5,1,7,1,4,4,122,2.961805555555556
1,33,33,107,106,3,5,1,0,1,3,3,120,3.895138888888889
0,13,33,35,106,3,5,2,7,2,5,5,51,6.730555555555554
0,13,33,35,106,3,5,2,5,2,3,3,48,0.6909722222222222
1,32,36,247,106,3,5,0,0,1,0,3,61,56.317361111111104
1,12,33,19,106,3,5,0,5,0,3,3,24,0.05486111111111111
1,12,33,19,106,3,5,0,5,0,3,3,24,2.0340277777777778
1,32,1,44,106,3,5,0,0,1,4,3,14,70.25
0,12,1,95,106,3,5,0,7,2,0,3,9,50.18333333333333
1,2,36,72,106,3,5,1,5,1,3,3,60,0.16527777777777775
1,18,33,275,106,3,5,0,0,1,4,3,61,66.02916666666667
1,32,33,274,50,3,5,0,5,0,3,3,24,1.2423611111111108
0,32,36,107,106,1,5,0,0,2,0,3,2,52.90416666666667
0,32,36,107,106,1,5,0,0,2,0,3,2,42.959722222222226
0,32,36,107,106,1,5,0,0,2,4,3,14,63.759027777777774
1,30,33,275,106,3,5,0,5,0,3,3,8,0.08680555555555555
0,26,36,107,106,1,5,2,7,2,3,3,96,0.9041666666666668
1,32,36,107,106,3,5,0,7,0,3,3,96,1.8708333333333331
1,12,33,218,106,1,5,1,0,1,5,3,18,114.98125
0,2,33,316,106,3,5,0,5,0,3,3,12,1.1208333333333331
0,34,1,107,106,3,5,0,5,0,3,3,24,0.825
0,12,36,107,106,3,9,0,0,2,3,3,8,5.011111111111111
0,12,32,225,106,3,5,0,7,0,3,3,12,3.7284722222222224
1,32,33,107,106,3,5,0,0,1,3,3,10,4.956944444444446
1,13,33,217,120,3,5,0,0,1,9,3,19,215.7548611111111
1,34,36,316,106,3,5,1,6,1,4,4,26,3.1194444444444445
1,34,36,316,106,3,5,0,0,1,3,3,24,5.970138888888888
1,34,36,316,106,1,5,1,0,1,3,3,24,5.133333333333334
0,34,11,275,106,3,5,0,7,0,0,3,9,41.225
0,12,1,275,106,3,3,0,7,0,3,3,24,3.5444444444444443
0,34,1,316,106,3,5,0,0,2,3,3,12,6.161111111111111
0,32,36,110,120,2,5,2,5,2,3,3,48,10.010416666666666
1,2,10,296,166,1,5,0,7,0,3,3,24,7.223611111111111
0,32,36,107,106,3,3,0,0,2,3,3,2,20.223611111111108
0,32,36,106,109,3,5,0,7,0,3,3,5,6.023611111111111
0,32,1,174,106,3,5,0,5,0,3,3,48,1.928472222222222
0,32,36,107,106,2,5,0,5,0,3,3,24,8.94375
0,12,36,275,106,1,5,0,7,2,6,3,16,117.48611111111113
1,12,36,233,106,3,5,0,0,1,4,3,20,78.02152777777778
0,18,33,275,106,3,5,2,0,2,11,3,33,274.95625
1,32,33,275,106,3,5,1,7,1,3,3,24,7.054861111111111
1,13,36,275,106,1,3,0,7,0,3,3,2,3.3229166666666665
1,12,36,8,78,3,5,0,5,0,0,0,25,2.0263888888888895
1,12,36,8,78,3,5,0,5,0,5,5,27,1.0145833333333334
1,12,36,8,78,3,5,0,5,0,3,3,24,0.8229166666666666
1,12,36,8,78,3,5,0,5,0,3,3,24,0.060416666666666674
0,2,36,107,106,3,5,0,0,2,3,3,2,3.91875
1,34,10,145,106,3,5,0,7,0,3,3,24,0.8756944444444444
0,32,33,107,106,3,5,0,5,0,3,3,108,0.30625
1,12,36,218,106,3,3,1,5,1,3,3,36,1.1902777777777778
1,12,36,107,106,3,3,1,5,1,3,3,36,1.2520833333333334
1,19,36,174,106,3,5,0,0,1,3,3,6,7.330555555555557
0,13,33,332,106,1,9,0,0,2,4,3,62,75.09583333333333
1,4,33,218,106,3,5,0,6,1,3,3,12,8.315972222222221
1,34,36,218,106,3,5,0,7,1,0,3,25,40.04930555555556
1,12,36,125,106,3,5,0,0,1,3,3,24,4.258333333333334
0,34,30,332,106,1,5,0,0,2,4,3,2,66.34236111111112
1,12,33,316,106,3,5,0,5,0,3,3,12,1.15625
0,34,11,332,106,1,5,0,0,2,4,3,2,66.96736111111112
1,34,30,332,106,1,5,0,0,1,4,3,2,61.21527777777778
0,13,33,332,106,1,5,0,1,0,3,3,0,1.1055555555555556
0,13,33,332,106,1,5,0,0,2,4,3,2,61.25138888888889
0,13,33,332,106,1,5,0,0,2,4,3,2,61.24027777777778
1,12,33,72,106,3,5,1,0,1,4,4,12,7.064583333333332
1,12,33,72,106,3,5,0,6,1,3,3,10,11.224305555555556
1,2,33,64,13,3,5,0,0,1,3,3,24,9.215277777777779
0,34,10,71,166,3,9,0,3,0,3,3,84,0.15208333333333332
1,12,1,174,106,3,5,0,5,0,3,3,10,3.3409722222222222
1,34,36,67,106,3,5,0,0,1,3,3,3,4.152777777777779
0,12,36,67,106,3,5,0,0,2,3,3,3,4.127777777777778
1,32,33,107,106,3,5,1,7,1,3,3,96,7.015972222222223
1,32,1,43,166,3,5,0,0,1,3,3,2,4.0375
0,34,10,64,166,1,5,2,5,2,3,3,36,9.920138888888891
0,12,33,23,106,3,5,0,7,0,3,3,6,6.95
0,34,1,280,106,3,5,0,0,2,3,3,2,4.001388888888889
1,34,1,105,106,3,5,0,7,0,3,3,12,3.91875
0,34,10,37,106,3,5,0,0,2,3,3,6,23.891666666666666
0,12,33,72,106,2,5,2,5,2,3,3,60,6.413888888888889
0,33,36,105,106,3,5,0,0,2,3,3,60,4.211805555555555
0,12,33,33,106,3,5,0,0,2,0,0,25,8.259027777777778
1,12,36,174,106,2,5,0,5,0,3,3,24,2.844444444444445
0,22,36,241,106,3,5,0,5,0,3,3,120,1.9423611111111112
1,34,10,209,106,1,5,0,7,0,3,3,24,6.0381944444444455
1,33,36,305,106,3,5,0,0,1,0,3,25,43.14652777777778
1,32,33,217,33,3,5,0,0,0,3,3,12,8.004861111111111
1,13,36,186,106,2,5,0,5,1,7,6,17,6.292361111111112
1,13,36,186,106,3,5,0,5,0,3,3,12,2.963888888888889
0,12,1,174,106,3,5,0,0,2,3,3,2,4.063194444444443
0,34,30,218,106,3,5,0,0,2,3,3,4,4.075694444444443
1,2,30,297,106,3,5,0,0,1,0,3,13,49.073611111111106
0,2,10,305,106,3,5,0,7,0,3,3,6,5.986805555555557
1,12,33,218,106,3,5,0,0,1,3,3,5,8.054166666666667
0,28,33,217,11,3,5,0,7,0,0,3,37,40.97083333333333
1,34,36,187,166,3,5,0,0,1,3,3,2,4.955555555555557
1,34,30,188,106,3,5,0,0,1,3,3,2,5.865277777777778
1,32,36,107,106,3,5,0,5,0,3,3,60,1.98125
0,12,33,107,106,3,9,0,7,0,3,3,108,0.8895833333333333
0,12,36,333,97,2,5,2,7,2,3,3,24,5.9444444444444455
0,32,33,333,97,2,5,2,7,2,3,3,24,5.9444444444444455
1,2,36,167,166,3,3,0,0,1,4,3,20,78.65277777777777
1,33,36,106,124,3,3,0,7,0,3,3,24,6.067361111111111
1,34,36,182,106,3,5,0,0,1,3,3,24,10.215972222222222
1,12,33,217,33,3,5,0,7,0,0,3,25,30.077777777777783
1,33,36,107,106,3,5,0,0,1,3,3,24,4.988888888888889
1,32,36,246,48,3,5,0,0,1,3,3,5,14.147222222222224
0,33,36,174,106,3,5,0,0,2,3,3,12,7.155555555555557
1,34,20,9,106,3,5,0,0,1,0,3,25,24.140277777777783
1,32,36,107,106,3,5,0,5,0,3,3,108,0.09930555555555556
0,2,20,238,99,2,5,0,0,2,3,3,60,4.073611111111111
1,26,10,292,166,2,5,0,0,0,0,3,19,25.93263888888889
1,2,33,275,106,3,5,0,3,1,8,3,18,187.01111111111112
1,18,11,218,106,1,5,0,0,1,8,7,13,34.11805555555556
1,18,11,218,106,3,5,0,5,0,3,3,7,0.8402777777777778
1,32,33,217,33,3,5,1,5,1,3,3,12,0.7381944444444445
0,35,36,218,106,3,5,0,0,2,4,0,8,30.13125
0,35,36,218,106,3,5,0,5,0,3,3,6,2.904166666666667
1,26,33,218,106,3,5,0,0,1,3,3,12,6.914583333333334
1,12,1,24,78,3,3,0,7,0,3,3,18,11.307638888888887
0,19,10,173,136,3,3,2,0,2,3,3,3,7.3895833333333325
1,26,33,99,106,3,5,0,0,1,0,3,25,43.30277777777778
1,6,33,274,166,3,5,1,0,1,6,6,16,8.940972222222221
1,6,33,274,166,3,5,0,5,0,3,3,12,0.2423611111111111
1,6,33,274,166,3,5,0,0,1,3,3,12,3.08125
0,3,33,322,106,1,5,2,7,2,11,11,13,0.98125
0,3,33,322,106,3,5,0,0,2,3,3,4,4.315277777777778
0,13,33,275,106,3,5,0,0,2,0,3,3,33.199305555555554
1,2,33,218,106,3,5,0,0,1,4,3,26,75.28194444444446
0,2,10,240,104,3,5,0,0,2,3,3,18,4.199305555555555
1,32,36,107,106,3,5,1,5,1,3,3,36,0.12291666666666665
1,34,30,85,106,2,5,1,5,1,3,3,12,9.041666666666666
0,34,16,280,106,3,5,2,6,2,3,3,96,4.121527777777779
1,26,33,35,106,3,5,0,0,1,3,3,2,5.173611111111111
1,32,1,106,166,3,5,0,7,0,3,3,6,5.045138888888889
0,32,33,286,17,1,5,0,0,2,3,3,12,5.0875
1,2,30,106,166,1,5,1,0,1,3,3,108,4.9527777777777775
0,32,33,286,17,1,5,0,0,2,3,3,12,8.10763888888889
0,32,33,286,17,1,5,0,7,0,3,3,12,4.030555555555557
0,28,33,106,11,1,5,0,0,2,3,3,7,8.10763888888889
0,34,17,174,106,3,5,0,5,0,3,3,7,0.86875
0,13,33,275,106,2,5,2,5,2,3,3,24,5.124305555555557
1,13,33,277,106,3,5,0,0,1,11,3,33,293.0375
0,6,33,275,106,3,5,0,0,2,4,3,26,60.973611111111104
1,2,33,107,106,3,5,0,0,1,3,3,60,5.960416666666666
0,26,36,107,106,3,5,0,7,0,3,3,108,3.8847222222222224
0,34,18,315,78,1,5,0,0,2,0,0,13,6.1104166666666675
0,34,18,315,78,3,5,0,0,0,3,3,12,9.148611111111109
1,34,10,19,106,3,5,0,5,0,3,3,24,0.05555555555555555
1,34,10,19,106,3,5,0,5,0,3,3,24,2.0340277777777778
1,34,30,224,135,3,5,1,7,1,3,3,24,3.70625
1,2,33,218,106,3,5,0,0,1,3,3,36,18.889583333333334
1,33,36,85,106,2,5,0,7,0,3,3,6,2.3527777777777783
1,6,30,136,106,3,5,0,0,0,3,3,17,4.3694444444444445
0,22,36,275,106,2,5,0,5,0,3,3,120,7.948611111111112
1,26,36,275,106,2,5,0,5,0,3,3,72,7.948611111111112
1,34,33,218,106,3,3,0,7,0,3,3,24,3.1319444444444446
0,20,33,104,166,3,5,0,0,2,3,3,12,7.246527777777778
0,13,33,275,106,3,5,0,0,2,3,3,6,5.156944444444443
0,2,36,65,106,3,5,0,0,2,3,3,12,8.0875
0,13,33,36,44,1,5,2,7,2,4,4,6,3.956944444444445
0,13,33,36,44,3,5,0,0,2,3,3,4,4.873611111111111
0,2,33,217,97,1,5,2,0,2,9,9,19,1.1819444444444445
0,2,33,217,97,3,5,0,0,2,3,3,12,6.053472222222222
1,26,33,25,106,3,3,0,0,1,0,3,19,23.01736111111111
1,2,10,105,106,3,5,0,0,1,3,3,36,5.099305555555556
0,32,1,316,106,3,5,0,0,2,4,3,14,67.00416666666666
0,2,36,65,106,3,5,2,0,2,3,3,12,6.021527777777778
1,12,33,71,11,3,5,0,0,1,3,3,24,12.013194444444444
0,34,36,239,106,2,5,0,5,0,3,3,59,1.9208333333333332
1,13,33,64,11,2,5,1,5,1,3,3,72,0.78125
0,2,30,89,106,3,5,0,0,2,3,3,8,2.752083333333333
1,34,1,9,106,2,5,0,5,0,3,3,24,2.0798611111111107
1,26,33,316,106,3,5,0,0,1,3,3,12,4.179166666666666
0,21,36,182,106,3,5,2,7,2,3,3,132,0.0041666666666666675
0,34,5,24,120,3,5,0,7,2,0,3,13,50.10138888888889
1,26,36,282,106,3,5,1,7,1,3,3,108,4.06875
1,2,36,240,104,3,5,1,0,1,3,3,96,4.172222222222223
0,13,10,107,106,3,5,0,5,0,3,3,120,3.310416666666667
0,34,36,239,106,3,5,0,0,0,5,3,99,98.08611111111112
1,34,36,314,106,3,5,0,0,1,3,3,24,10.206944444444442
0,33,36,125,106,3,5,2,5,2,3,3,116,0.9041666666666668
1,2,33,174,106,3,5,0,0,1,3,3,12,10.004861111111113
1,33,36,20,50,3,5,0,0,1,4,3,14,72.93402777777777
1,2,36,107,106,3,5,0,0,1,3,3,12,4.099305555555556
1,32,33,107,106,3,5,0,0,1,3,3,36,6.034027777777778
1,32,1,174,106,3,5,0,0,1,0,3,13,36.10416666666666
0,32,1,174,106,1,5,0,0,2,3,3,8,10.051388888888887
1,12,36,71,17,3,5,0,0,1,9,3,8,227.9138888888889
0,20,33,275,106,3,5,0,7,0,0,3,13,47.723611111111104
1,33,36,29,106,3,5,0,0,1,3,3,2,5.067361111111111
1,33,36,29,106,1,5,1,0,1,0,0,4,1.8979166666666667
1,33,36,29,106,3,5,0,0,1,3,3,3,4.247916666666667
1,18,33,233,106,2,5,0,5,0,10,3,60,233.16597222222225
1,32,36,31,106,3,5,0,0,1,3,3,12,4.279166666666667
1,21,33,182,106,3,5,0,7,0,3,3,10,4.175694444444445
1,32,33,37,106,3,5,1,5,1,3,3,60,1.2979166666666666
1,13,33,72,106,3,5,0,0,1,4,3,14,57.14861111111111
1,21,17,181,97,3,5,1,0,1,3,3,12,5.2756944444444445
0,10,33,99,106,1,5,2,0,2,3,3,12,13.004166666666665
0,32,1,174,106,3,5,2,0,2,4,3,26,59.20833333333334
1,13,33,275,106,3,5,0,5,0,3,3,15,0.18819444444444444
0,13,33,275,106,3,5,0,5,0,3,3,15,0.18819444444444444
1,12,33,239,106,2,5,1,5,1,3,3,84,1.8881944444444445
1,12,33,71,120,2,5,0,5,0,3,3,12,5.071527777777779
1,35,36,218,106,3,5,0,0,1,3,3,18,7.1006944444444455
1,33,36,65,106,3,5,0,0,1,3,3,8,10.026388888888887
0,13,36,277,106,3,5,2,5,2,3,3,24,0.7395833333333334
1,32,36,107,106,3,5,0,5,0,3,3,24,2.0166666666666666
0,2,33,218,106,3,5,0,5,0,3,3,24,0.2756944444444445
1,2,33,65,106,3,5,0,5,0,3,3,10,0.2756944444444445
0,2,33,186,106,3,5,0,0,2,3,3,24,4.301388888888889
1,20,33,275,106,3,5,0,5,0,3,3,12,0.3430555555555556
0,2,11,217,56,3,5,0,0,2,7,3,29,151.07708333333332
1,2,36,218,106,3,5,0,0,1,4,3,2,52.97222222222222
1,2,36,218,106,3,5,0,0,1,4,3,2,52.97291666666667
1,2,36,218,106,3,5,0,0,1,4,3,2,52.973611111111104
1,34,1,218,106,3,5,0,0,1,4,3,2,52.974305555555546
0,34,1,218,106,3,5,0,0,2,4,3,2,59.90416666666667
1,34,36,334,106,3,5,0,5,0,3,3,120,0.17569444444444446
0,34,36,229,106,3,5,0,0,2,3,3,12,4.225
0,32,33,107,106,3,5,2,0,2,3,3,24,4.2652777777777775
0,2,10,173,166,3,5,0,0,2,3,3,12,10.208333333333334
0,32,36,218,106,3,5,0,0,2,4,3,2,52.975694444444436
0,34,36,228,104,3,5,0,0,2,3,3,36,8.240277777777777
0,32,1,373,106,3,5,0,0,2,3,3,36,4.179861111111111
0,2,10,312,106,3,5,0,5,0,3,3,12,1.2972222222222225
0,32,33,218,106,3,5,0,0,2,0,3,25,24.12708333333333
0,2,30,174,106,3,5,2,0,2,4,3,44,56.95833333333334
0,16,36,126,47,1,3,2,7,2,3,3,60,1.35625
1,34,11,13,106,3,5,0,7,1,6,3,28,121.29236111111109
1,34,11,71,120,3,5,0,7,0,3,3,24,9.938194444444443
0,13,36,174,106,3,5,0,0,2,3,3,24,8.056944444444444
1,2,33,94,97,3,5,0,0,1,3,3,24,6.009027777777778
0,2,33,218,106,3,5,0,0,2,3,3,6,8.959027777777777
1,34,34,218,106,3,5,1,5,1,3,3,48,0.4826388888888889
1,2,10,125,106,3,5,0,5,0,3,3,12,0.16458333333333333
0,34,36,217,83,3,5,0,0,0,3,3,3,12.28125
0,34,30,217,83,3,5,0,0,2,1,3,13,291.18333333333334
0,34,30,217,83,3,5,0,0,0,6,3,7,109.10625
1,34,30,217,83,3,5,0,0,1,3,3,3,4.268055555555557
0,13,33,174,106,3,5,0,0,2,3,3,12,9.199305555555558
0,34,10,275,106,3,5,0,7,0,3,3,24,13.059722222222224
1,2,33,218,106,3,5,0,0,1,3,3,3,4.194444444444445
0,2,10,174,106,1,9,0,7,0,4,3,14,58.97708333333333
1,34,10,275,106,3,7,0,7,0,0,3,13,22.994444444444447
1,32,1,286,166,3,5,0,5,0,3,3,36,0.8923611111111112
0,2,32,25,106,1,5,2,6,2,4,3,38,58.06041666666667
1,32,1,218,106,1,5,0,0,1,5,3,10,88.09236111111113
1,12,33,111,106,3,9,0,7,0,3,3,120,3.748611111111111
0,2,33,110,166,1,9,0,0,2,4,3,26,52.953472222222224
0,35,36,217,166,3,5,0,5,0,3,3,60,0.5395833333333333
1,12,36,112,166,3,5,1,5,1,3,3,180,3.23125
1,2,33,275,106,3,5,0,0,1,0,3,37,28.09513888888889
0,2,33,107,106,3,5,0,0,2,3,3,8,4.215972222222222
0,33,36,107,106,3,5,0,0,2,3,3,2,4.1125
0,26,36,25,106,3,5,0,0,2,0,3,25,40.19027777777778
0,32,33,107,106,3,5,0,0,2,3,3,2,4.1125
0,14,33,99,106,3,5,2,0,2,0,3,9,24.993055555555557
1,33,36,315,97,3,3,0,0,1,0,3,13,37.025
1,26,36,292,166,3,5,1,7,1,0,3,13,22.88958333333333
1,12,33,332,106,3,3,0,0,1,4,3,14,69.85347222222222
0,26,33,121,106,3,5,0,0,2,3,3,12,6.0375
0,12,36,107,106,3,3,0,7,0,3,3,120,0.2791666666666667
1,32,36,324,106,3,5,0,5,0,3,3,11,0.059027777777777776
1,2,33,316,106,3,5,0,0,0,3,3,12,5.167361111111111
1,2,36,303,106,1,5,0,0,1,3,3,20,4.182638888888889
1,2,36,218,106,3,5,0,7,1,5,3,15,74.06111111111113
1,32,1,72,106,1,5,1,7,1,0,3,25,36.428472222222226
0,2,33,275,106,3,5,0,0,2,3,3,7,7.0375
0,2,33,275,106,1,5,2,0,2,3,3,7,1.1826388888888888
1,2,30,124,23,3,5,0,0,1,3,3,2,4.120833333333334
0,2,36,218,106,3,5,0,7,0,3,3,4,3.94375
1,13,33,174,106,3,5,0,0,0,3,3,7,14.035416666666665
0,2,33,331,33,1,5,2,0,2,0,0,13,8.840972222222222
0,2,33,331,33,3,5,2,0,2,9,6,19,82.29097222222222
0,2,33,331,33,1,5,2,0,2,1,9,22,89.93611111111113
0,2,33,331,33,3,5,0,0,2,3,3,12,6.8604166666666675
0,2,30,174,106,3,5,0,5,0,3,3,4,1.3395833333333331
0,32,33,24,78,1,5,2,0,2,3,3,54,5.1506944444444445
0,18,30,332,106,3,5,2,0,2,3,3,12,8.19375
1,31,33,359,97,1,5,1,7,1,3,3,72,10.945138888888891
